Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2023,DNA Geometric Change (GO:0032392),1/30,0.4352177135106774,0.5965667194951237,0,0,1.796955245781365,1.4949030300037214,HNRNPA2B1
GO_Biological_Process_2023,Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743),1/30,0.4352177135106774,0.5965667194951237,0,0,1.796955245781365,1.4949030300037214,PPARA
GO_Biological_Process_2023,Artery Morphogenesis (GO:0048844),1/30,0.4352177135106774,0.5965667194951237,0,0,1.796955245781365,1.4949030300037214,BMPR1A
GO_Biological_Process_2023,Cardiac Muscle Cell Action Potential Involved In Contraction (GO:0086002),1/30,0.4352177135106774,0.5965667194951237,0,0,1.796955245781365,1.4949030300037214,SCN4B
GO_Biological_Process_2023,Embryonic Skeletal System Morphogenesis (GO:0048704),1/30,0.4352177135106774,0.5965667194951237,0,0,1.796955245781365,1.4949030300037214,HOXD9
GO_Biological_Process_2023,Lamellipodium Organization (GO:0097581),1/30,0.4352177135106774,0.5965667194951237,0,0,1.796955245781365,1.4949030300037214,ABLIM3
GO_Biological_Process_2023,Negative Regulation Of Axon Extension (GO:0030517),1/30,0.4352177135106774,0.5965667194951237,0,0,1.796955245781365,1.4949030300037214,SEMA3G
GO_Biological_Process_2023,Negative Regulation Of Calcium Ion Transmembrane Transporter Activity (GO:1901020),1/30,0.4352177135106774,0.5965667194951237,0,0,1.796955245781365,1.4949030300037214,ATP1A2
GO_Biological_Process_2023,Negative Regulation Of Carbohydrate Metabolic Process (GO:0045912),1/30,0.4352177135106774,0.5965667194951237,0,0,1.796955245781365,1.4949030300037214,PPARA
GO_Biological_Process_2023,Positive Regulation Of Cell Communication (GO:0010647),1/30,0.4352177135106774,0.5965667194951237,0,0,1.796955245781365,1.4949030300037214,GATA3
GO_Biological_Process_2023,Positive Regulation Of Lipid Kinase Activity (GO:0090218),1/30,0.4352177135106774,0.5965667194951237,0,0,1.796955245781365,1.4949030300037214,MAPT
GO_Biological_Process_2023,Positive Regulation Of Protein Targeting To Mitochondrion (GO:1903955),1/30,0.4352177135106774,0.5965667194951237,0,0,1.796955245781365,1.4949030300037214,SAE1
GO_Biological_Process_2023,Regulation Of Arp2/3 Complex-Mediated Actin Nucleation (GO:0034315),1/30,0.4352177135106774,0.5965667194951237,0,0,1.796955245781365,1.4949030300037214,GMFB
GO_Biological_Process_2023,Regulation Of Calcium-Mediated Signaling (GO:0050848),1/30,0.4352177135106774,0.5965667194951237,0,0,1.796955245781365,1.4949030300037214,MAPT
GO_Biological_Process_2023,Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090049),1/30,0.4352177135106774,0.5965667194951237,0,0,1.796955245781365,1.4949030300037214,RHOJ
GO_Biological_Process_2023,Cellular Response To UV (GO:0034644),2/79,0.4404137891325594,0.6019435009000752,0,0,1.3538354978354978,1.1102000254115976,PCNA;AURKB
GO_Biological_Process_2023,Positive Regulation Of Cytoskeleton Organization (GO:0051495),2/79,0.4404137891325594,0.6019435009000752,0,0,1.3538354978354978,1.1102000254115976,STIL;SPAG5
GO_Biological_Process_2023,Positive Regulation Of Protein Localization To Membrane (GO:1905477),2/79,0.4404137891325594,0.6019435009000752,0,0,1.3538354978354978,1.1102000254115976,PRKCI;ERBB2
GO_Biological_Process_2023,Central Nervous System Development (GO:0007417),6/283,0.4434726026062686,0.6019435009000752,0,0,1.1295065536602216,0.918423526920772,UGT8;SH3GL3;KDM4B;RELN;ADGRA2;POU6F1
GO_Biological_Process_2023,Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),3/130,0.4449032522973572,0.6019435009000752,0,0,1.2313781632910858,0.9972912424426472,CLDN5;ACVR1C;BMPR1A
GO_Biological_Process_2023,Regulation Of Centrosome Duplication (GO:0010824),1/31,0.445879831443584,0.6019435009000752,0,0,1.736968085106383,1.4029591958723866,STIL
GO_Biological_Process_2023,B Cell Proliferation (GO:0042100),1/31,0.445879831443584,0.6019435009000752,0,0,1.736968085106383,1.4029591958723866,CTPS1
GO_Biological_Process_2023,Regulation Of Dendrite Morphogenesis (GO:0048814),1/31,0.445879831443584,0.6019435009000752,0,0,1.736968085106383,1.4029591958723866,YWHAH
GO_Biological_Process_2023,acyl-CoA Metabolic Process (GO:0006637),1/31,0.445879831443584,0.6019435009000752,0,0,1.736968085106383,1.4029591958723866,ACACB
GO_Biological_Process_2023,Regulation Of Long-Term Synaptic Potentiation (GO:1900271),1/31,0.445879831443584,0.6019435009000752,0,0,1.736968085106383,1.4029591958723866,RELN
GO_Biological_Process_2023,Regulation Of Transmembrane Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0090092),1/31,0.445879831443584,0.6019435009000752,0,0,1.736968085106383,1.4029591958723866,LTBP4
GO_Biological_Process_2023,Endodermal Cell Differentiation (GO:0035987),1/31,0.445879831443584,0.6019435009000752,0,0,1.736968085106383,1.4029591958723866,ITGA7
GO_Biological_Process_2023,Leukocyte Cell-Cell Adhesion (GO:0007159),1/31,0.445879831443584,0.6019435009000752,0,0,1.736968085106383,1.4029591958723866,EZR
GO_Biological_Process_2023,Modulation Of Excitatory Postsynaptic Potential (GO:0098815),1/31,0.445879831443584,0.6019435009000752,0,0,1.736968085106383,1.4029591958723866,RELN
GO_Biological_Process_2023,Negative Chemotaxis (GO:0050919),1/31,0.445879831443584,0.6019435009000752,0,0,1.736968085106383,1.4029591958723866,SEMA3G
GO_Biological_Process_2023,Negative Regulation Of DNA Biosynthetic Process (GO:2000279),1/31,0.445879831443584,0.6019435009000752,0,0,1.736968085106383,1.4029591958723866,HNRNPC
GO_Biological_Process_2023,Negative Regulation Of Chemotaxis (GO:0050922),1/31,0.445879831443584,0.6019435009000752,0,0,1.736968085106383,1.4029591958723866,SEMA3G
GO_Biological_Process_2023,Negative Regulation Of Developmental Growth (GO:0048640),1/31,0.445879831443584,0.6019435009000752,0,0,1.736968085106383,1.4029591958723866,SEMA3G
GO_Biological_Process_2023,Positive Regulation Of Glucose Transmembrane Transport (GO:0010828),1/31,0.445879831443584,0.6019435009000752,0,0,1.736968085106383,1.4029591958723866,PRKCI
GO_Biological_Process_2023,Presynaptic Endocytosis (GO:0140238),1/31,0.445879831443584,0.6019435009000752,0,0,1.736968085106383,1.4029591958723866,OPHN1
GO_Biological_Process_2023,Regulation Of Cell Morphogenesis (GO:0022604),1/31,0.445879831443584,0.6019435009000752,0,0,1.736968085106383,1.4029591958723866,CFL1
GO_Biological_Process_2023,Positive Regulation Of Multicellular Organismal Process (GO:0051240),8/387,0.4459582842260013,0.6019435009000752,0,0,1.100828739158104,0.8889520825283568,SYDE1;NPR1;LEP;AGO2;ACTL6A;CFL1;EZH2;BMPR1A
GO_Biological_Process_2023,Regulation Of Organelle Assembly (GO:1902115),2/80,0.446790803921764,0.6019435009000752,0,0,1.3364102564102565,1.076698694050339,STIL;EZR
GO_Biological_Process_2023,Regulation Of Protein Localization To Plasma Membrane (GO:1903076),2/80,0.446790803921764,0.6019435009000752,0,0,1.3364102564102565,1.076698694050339,PRKCI;AGR2
GO_Biological_Process_2023,Wound Healing (GO:0042060),2/80,0.446790803921764,0.6019435009000752,0,0,1.3364102564102565,1.076698694050339,ERBB2;ARL8B
GO_Biological_Process_2023,Regulation Of Interleukin-8 Production (GO:0032677),2/81,0.453126971596751,0.6096448379827697,0,0,1.3194261603375528,1.0444351893343833,RAB1A;LEP
GO_Biological_Process_2023,Macromolecule Modification (GO:0043412),2/81,0.453126971596751,0.6096448379827697,0,0,1.3194261603375528,1.0444351893343833,RPN2;UBE2S
GO_Biological_Process_2023,Gluconeogenesis (GO:0006094),1/32,0.4563411901798064,0.6102128627353359,0,0,1.680851063829787,1.3186520742207617,PGK1
GO_Biological_Process_2023,Glycosphingolipid Metabolic Process (GO:0006687),1/32,0.4563411901798064,0.6102128627353359,0,0,1.680851063829787,1.3186520742207617,UGT8
GO_Biological_Process_2023,Very Long-Chain Fatty Acid Metabolic Process (GO:0000038),1/32,0.4563411901798064,0.6102128627353359,0,0,1.680851063829787,1.3186520742207617,HACD3
GO_Biological_Process_2023,Histone Lysine Methylation (GO:0034968),1/32,0.4563411901798064,0.6102128627353359,0,0,1.680851063829787,1.3186520742207617,SUV39H2
GO_Biological_Process_2023,Left/Right Pattern Formation (GO:0060972),1/32,0.4563411901798064,0.6102128627353359,0,0,1.680851063829787,1.3186520742207617,STIL
GO_Biological_Process_2023,Mesenchymal Cell Migration (GO:0090497),1/32,0.4563411901798064,0.6102128627353359,0,0,1.680851063829787,1.3186520742207617,SEMA3G
GO_Biological_Process_2023,Negative Regulation Of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435),1/32,0.4563411901798064,0.6102128627353359,0,0,1.680851063829787,1.3186520742207617,UCHL5
GO_Biological_Process_2023,Neural Tube Closure (GO:0001843),1/32,0.4563411901798064,0.6102128627353359,0,0,1.680851063829787,1.3186520742207617,STIL
GO_Biological_Process_2023,Protein Transmembrane Import Into Intracellular Organelle (GO:0044743),1/32,0.4563411901798064,0.6102128627353359,0,0,1.680851063829787,1.3186520742207617,TIMM17A
GO_Biological_Process_2023,Sodium Ion Transmembrane Transport (GO:0035725),2/82,0.4594215639595539,0.6139145491225833,0,0,1.3028666666666666,1.013352821770901,ATP1A2;SCN4B
GO_Biological_Process_2023,Regulation Of Gene Expression (GO:0010468),22/1127,0.4642103394296232,0.614744230953715,0,0,1.0385469377350074,0.7969991067787517,TESC;PDE2A;ACTL6A;GATA3;BAZ1A;ESR1;AURKA;CLDN5;SLC7A5;SFPQ;TRIM4;ESRP1;CLDN19;AGR2;APBB2;PGR;MAPT;EZR;RBM12;EZH2;BMPR1A;MCM2
GO_Biological_Process_2023,Vascular Transport (GO:0010232),2/83,0.4656738947647815,0.614744230953715,0,0,1.286716049382716,0.9833980716383592,SLC7A5;ATP1A2
GO_Biological_Process_2023,Actin Filament Bundle Assembly (GO:0051017),1/33,0.4666055601494135,0.614744230953715,0,0,1.6282413563829787,1.2411611721127285,EZR
GO_Biological_Process_2023,Actin Filament Bundle Organization (GO:0061572),1/33,0.4666055601494135,0.614744230953715,0,0,1.6282413563829787,1.2411611721127285,EZR
GO_Biological_Process_2023,Carboxylic Acid Metabolic Process (GO:0019752),1/33,0.4666055601494135,0.614744230953715,0,0,1.6282413563829787,1.2411611721127285,CYP1A2
GO_Biological_Process_2023,Cardiac Muscle Contraction (GO:0060048),1/33,0.4666055601494135,0.614744230953715,0,0,1.6282413563829787,1.2411611721127285,SCN4B
GO_Biological_Process_2023,Regulation Of Protein Polymerization (GO:0032271),1/33,0.4666055601494135,0.614744230953715,0,0,1.6282413563829787,1.2411611721127285,MAPT
GO_Biological_Process_2023,Regulation Of Sprouting Angiogenesis (GO:1903670),1/33,0.4666055601494135,0.614744230953715,0,0,1.6282413563829787,1.2411611721127285,RHOJ
GO_Biological_Process_2023,Epithelial Tube Morphogenesis (GO:0060562),1/33,0.4666055601494135,0.614744230953715,0,0,1.6282413563829787,1.2411611721127285,GATA3
GO_Biological_Process_2023,Ventricular Cardiac Muscle Tissue Morphogenesis (GO:0055010),1/33,0.4666055601494135,0.614744230953715,0,0,1.6282413563829787,1.2411611721127285,BMPR1A
GO_Biological_Process_2023,Inositol Lipid-Mediated Signaling (GO:0048017),1/33,0.4666055601494135,0.614744230953715,0,0,1.6282413563829787,1.2411611721127285,EZR
GO_Biological_Process_2023,Negative Regulation Of Small Molecule Metabolic Process (GO:0062014),1/33,0.4666055601494135,0.614744230953715,0,0,1.6282413563829787,1.2411611721127285,PPARA
GO_Biological_Process_2023,Positive Regulation Of DNA Binding (GO:0043388),1/33,0.4666055601494135,0.614744230953715,0,0,1.6282413563829787,1.2411611721127285,GATA3
GO_Biological_Process_2023,Positive Regulation Of T Cell Mediated Cytotoxicity (GO:0001916),1/33,0.4666055601494135,0.614744230953715,0,0,1.6282413563829787,1.2411611721127285,NECTIN2
GO_Biological_Process_2023,Positive Regulation Of Cytokine Production Involved In Immune Response (GO:0002720),1/33,0.4666055601494135,0.614744230953715,0,0,1.6282413563829787,1.2411611721127285,SLC7A5
GO_Biological_Process_2023,Positive Regulation Of Epidermal Growth Factor Receptor Signaling Pathway (GO:0045742),1/33,0.4666055601494135,0.614744230953715,0,0,1.6282413563829787,1.2411611721127285,AGR2
GO_Biological_Process_2023,Positive Regulation Of Establishment Of Protein Localization To Mitochondrion (GO:1903749),1/33,0.4666055601494135,0.614744230953715,0,0,1.6282413563829787,1.2411611721127285,SAE1
GO_Biological_Process_2023,Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414),1/33,0.4666055601494135,0.614744230953715,0,0,1.6282413563829787,1.2411611721127285,RELN
GO_Biological_Process_2023,Positive Regulation Of Protein Dephosphorylation (GO:0035307),1/33,0.4666055601494135,0.614744230953715,0,0,1.6282413563829787,1.2411611721127285,CDCA2
GO_Biological_Process_2023,Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900225),1/33,0.4666055601494135,0.614744230953715,0,0,1.6282413563829787,1.2411611721127285,CSNK1A1
GO_Biological_Process_2023,Regulation Of Cell Adhesion Mediated By Integrin (GO:0033628),1/33,0.4666055601494135,0.614744230953715,0,0,1.6282413563829787,1.2411611721127285,TESC
GO_Biological_Process_2023,Ribosomal Small Subunit Biogenesis (GO:0042274),2/84,0.4718833180458265,0.62128145019822,0,0,1.270959349593496,0.9545203791086724,PNO1;RPS11
GO_Biological_Process_2023,Regulation Of Protein Kinase B Signaling (GO:0051896),3/136,0.4742252550110942,0.6230052840836862,0,0,1.1754654014715935,0.8769828205379965,LEP;GATA3;PPARA
GO_Biological_Process_2023,Regulation Of Interleukin-17 Production (GO:0032660),1/34,0.4766766408469485,0.6230052840836862,0,0,1.5788201160541586,1.1697745372443054,SLC7A5
GO_Biological_Process_2023,Regulation Of Metal Ion Transport (GO:0010959),1/34,0.4766766408469485,0.6230052840836862,0,0,1.5788201160541586,1.1697745372443054,YWHAH
GO_Biological_Process_2023,Cellular Response To Hydrogen Peroxide (GO:0070301),1/34,0.4766766408469485,0.6230052840836862,0,0,1.5788201160541586,1.1697745372443054,ECT2
GO_Biological_Process_2023,Semaphorin-Plexin Signaling Pathway (GO:0071526),1/34,0.4766766408469485,0.6230052840836862,0,0,1.5788201160541586,1.1697745372443054,SEMA3G
GO_Biological_Process_2023,Embryonic Skeletal System Development (GO:0048706),1/34,0.4766766408469485,0.6230052840836862,0,0,1.5788201160541586,1.1697745372443054,HOXD9
GO_Biological_Process_2023,Inner Mitochondrial Membrane Organization (GO:0007007),1/34,0.4766766408469485,0.6230052840836862,0,0,1.5788201160541586,1.1697745372443054,TIMM8A
GO_Biological_Process_2023,Membrane Protein Proteolysis (GO:0033619),1/34,0.4766766408469485,0.6230052840836862,0,0,1.5788201160541586,1.1697745372443054,PSENEN
GO_Biological_Process_2023,Positive Regulation Of Neuron Death (GO:1901216),1/34,0.4766766408469485,0.6230052840836862,0,0,1.5788201160541586,1.1697745372443054,MAPT
GO_Biological_Process_2023,Protein Targeting To Vacuole (GO:0006623),1/34,0.4766766408469485,0.6230052840836862,0,0,1.5788201160541586,1.1697745372443054,M6PR
GO_Biological_Process_2023,Regulation Of Blood Circulation (GO:1903522),1/34,0.4766766408469485,0.6230052840836862,0,0,1.5788201160541586,1.1697745372443054,FXYD1
GO_Biological_Process_2023,Calcium-Mediated Signaling (GO:0019722),2/85,0.4780492272698156,0.6235562533419942,0,0,1.255582329317269,0.9266719484121008,ATP2A2;MCTP2
GO_Biological_Process_2023,Cellular Respiration (GO:0045333),2/85,0.4780492272698156,0.6235562533419942,0,0,1.255582329317269,0.9266719484121008,CYCS;SDHC
GO_Biological_Process_2023,Transport Across Blood-Brain Barrier (GO:0150104),2/85,0.4780492272698156,0.6235562533419942,0,0,1.255582329317269,0.9266719484121008,SLC7A5;ATP1A2
GO_Biological_Process_2023,Negative Regulation Of Cellular Biosynthetic Process (GO:0031327),3/137,0.479044146463118,0.624026381518512,0,0,1.1666334104876686,0.8585984670459099,GRB7;SYNCRIP;TYMS
GO_Biological_Process_2023,Protein Localization To Plasma Membrane (GO:0072659),3/137,0.479044146463118,0.624026381518512,0,0,1.1666334104876686,0.8585984670459099,RAB10;TESC;EZR
GO_Biological_Process_2023,Intracellular Monoatomic Cation Homeostasis (GO:0030003),4/190,0.482602526907274,0.6275801372376497,0,0,1.1206434316353888,0.8164580963179898,SCARA5;CYBRD1;ATP2A2;ATP1A2
GO_Biological_Process_2023,Exocytosis (GO:0006887),2/86,0.4841710537128673,0.6275801372376497,0,0,1.2405714285714289,0.8998075691134612,RAB10;TMEM167A
GO_Biological_Process_2023,Negative Regulation Of Binding (GO:0051100),2/86,0.4841710537128673,0.6275801372376497,0,0,1.2405714285714289,0.8998075691134612,AURKB;AURKA
GO_Biological_Process_2023,Action Potential (GO:0001508),1/35,0.4865580626778932,0.6275801372376497,0,0,1.5323060075093868,1.103871771789268,YWHAH
GO_Biological_Process_2023,Regulation Of mRNA Processing (GO:0050684),1/35,0.4865580626778932,0.6275801372376497,0,0,1.5323060075093868,1.103871771789268,SRSF3
GO_Biological_Process_2023,Regulation Of Postsynaptic Membrane Potential (GO:0060078),1/35,0.4865580626778932,0.6275801372376497,0,0,1.5323060075093868,1.103871771789268,FOXM1
GO_Biological_Process_2023,Regulatory ncRNA Processing (GO:0070918),1/35,0.4865580626778932,0.6275801372376497,0,0,1.5323060075093868,1.103871771789268,AGO2
GO_Biological_Process_2023,Endoderm Formation (GO:0001706),1/35,0.4865580626778932,0.6275801372376497,0,0,1.5323060075093868,1.103871771789268,ITGA7
GO_Biological_Process_2023,Hexose Biosynthetic Process (GO:0019319),1/35,0.4865580626778932,0.6275801372376497,0,0,1.5323060075093868,1.103871771789268,PGK1
GO_Biological_Process_2023,Liver Development (GO:0001889),1/35,0.4865580626778932,0.6275801372376497,0,0,1.5323060075093868,1.103871771789268,AURKA
GO_Biological_Process_2023,Macrophage Activation (GO:0042116),1/35,0.4865580626778932,0.6275801372376497,0,0,1.5323060075093868,1.103871771789268,MAPT
GO_Biological_Process_2023,Neutral Amino Acid Transport (GO:0015804),1/35,0.4865580626778932,0.6275801372376497,0,0,1.5323060075093868,1.103871771789268,SLC7A5
GO_Biological_Process_2023,One-Carbon Compound Transport (GO:0019755),1/35,0.4865580626778932,0.6275801372376497,0,0,1.5323060075093868,1.103871771789268,CA4
GO_Biological_Process_2023,Protein Methylation (GO:0006479),1/35,0.4865580626778932,0.6275801372376497,0,0,1.5323060075093868,1.103871771789268,GSPT1
GO_Biological_Process_2023,Regulation Of Cardiac Muscle Contraction (GO:0055117),1/35,0.4865580626778932,0.6275801372376497,0,0,1.5323060075093868,1.103871771789268,ATP2A2
GO_Biological_Process_2023,Modification-Dependent Protein Catabolic Process (GO:0019941),4/192,0.4907223123000619,0.6325365585152175,0,0,1.1086076093776738,0.789192111221007,UBE2C;UBE2S;UHRF1;UBE2G1
GO_Biological_Process_2023,Negative Regulation Of Nucleic Acid-Templated Transcription (GO:1903507),9/456,0.4916915006983126,0.6326529356917658,0,0,1.0491683688357163,0.7448086016542661,SUV39H2;CENPF;SFPQ;RBM15;DEPDC1;BIRC5;GATA3;FOXM1;EZH2
GO_Biological_Process_2023,Protein Localization (GO:0008104),7/351,0.493457392046022,0.6326529356917658,0,0,1.060284412319296,0.7488987736277168,ARF4;RAB1A;TIMM17A;MAPRE1;RAB22A;GPIHBP1;YWHAH
GO_Biological_Process_2023,Regulation Of Cell Differentiation (GO:0045595),4/193,0.4947625533420104,0.6326529356917658,0,0,1.1026852206476871,0.7759345827653339,RELN;ACTL6A;GATA3;YWHAH
GO_Biological_Process_2023,Positive Regulation Of DNA-binding Transcription Factor Activity (GO:0051091),5/246,0.49555677562481,0.6326529356917658,0,0,1.0809574800339088,0.7589114384411267,FOXA1;PRKCI;RELN;UBE2N;ESR1
GO_Biological_Process_2023,Base-Excision Repair (GO:0006284),1/36,0.4962533879511868,0.6326529356917658,0,0,1.488449848024316,1.0429101008031438,FEN1
GO_Biological_Process_2023,Blood Vessel Diameter Maintenance (GO:0097746),1/36,0.4962533879511868,0.6326529356917658,0,0,1.488449848024316,1.0429101008031438,NPR1
GO_Biological_Process_2023,Regulation Of Trans-Synaptic Signaling (GO:0099177),1/36,0.4962533879511868,0.6326529356917658,0,0,1.488449848024316,1.0429101008031438,RELN
GO_Biological_Process_2023,Substrate Adhesion-Dependent Cell Spreading (GO:0034446),1/36,0.4962533879511868,0.6326529356917658,0,0,1.488449848024316,1.0429101008031438,KIF14
GO_Biological_Process_2023,Negative Regulation Of Protein Kinase B Signaling (GO:0051898),1/36,0.4962533879511868,0.6326529356917658,0,0,1.488449848024316,1.0429101008031438,PPARA
GO_Biological_Process_2023,Neural Crest Cell Migration (GO:0001755),1/36,0.4962533879511868,0.6326529356917658,0,0,1.488449848024316,1.0429101008031438,SEMA3G
GO_Biological_Process_2023,Positive Regulation Of RNA Splicing (GO:0033120),1/36,0.4962533879511868,0.6326529356917658,0,0,1.488449848024316,1.0429101008031438,CIRBP
GO_Biological_Process_2023,Positive Regulation Of Myeloid Cell Differentiation (GO:0045639),1/36,0.4962533879511868,0.6326529356917658,0,0,1.488449848024316,1.0429101008031438,TESC
GO_Biological_Process_2023,Positive Regulation Of Phospholipase C Activity (GO:0010863),1/36,0.4962533879511868,0.6326529356917658,0,0,1.488449848024316,1.0429101008031438,ESR1
GO_Biological_Process_2023,Positive Regulation Of Signaling Receptor Activity (GO:2000273),1/36,0.4962533879511868,0.6326529356917658,0,0,1.488449848024316,1.0429101008031438,RELN
GO_Biological_Process_2023,Protein Destabilization (GO:0031648),1/36,0.4962533879511868,0.6326529356917658,0,0,1.488449848024316,1.0429101008031438,PLK1
GO_Biological_Process_2023,Receptor Signaling Pathway Via JAK-STAT (GO:0007259),1/36,0.4962533879511868,0.6326529356917658,0,0,1.488449848024316,1.0429101008031438,LEP
GO_Biological_Process_2023,Regulation Of Endothelial Cell Migration (GO:0010594),2/88,0.4962803659239424,0.6326529356917658,0,0,1.2115968992248063,0.8488620626352568,RHOJ;GATA3
GO_Biological_Process_2023,Cellular Response To Oxygen-Containing Compound (GO:1901701),8/406,0.4995123552820754,0.6363606236009343,0,0,1.0472416281951764,0.7269144440319389,TESC;PDE2A;MAPK1;MAPT;EZR;ECT2;ESR1;RAPGEF3
GO_Biological_Process_2023,Regulation Of Vesicle-Mediated Transport (GO:0060627),2/89,0.5022668934386334,0.6385378325041828,0,0,1.197609195402299,0.8247020038369802,OPHN1;MAPK1
GO_Biological_Process_2023,Sensory Perception Of Mechanical Stimulus (GO:0050954),2/89,0.5022668934386334,0.6385378325041828,0,0,1.197609195402299,0.8247020038369802,WFS1;BIRC5
GO_Biological_Process_2023,Organic Anion Transport (GO:0015711),2/89,0.5022668934386334,0.6385378325041828,0,0,1.197609195402299,0.8247020038369802,SLC52A2;CA4
GO_Biological_Process_2023,Protein Localization To Cell Periphery (GO:1990778),3/142,0.5028199165947932,0.6385378325041828,0,0,1.1243796406724889,0.7730370792203523,RAB10;TESC;EZR
GO_Biological_Process_2023,Aortic Valve Morphogenesis (GO:0003180),1/37,0.505766112374945,0.6385378325041828,0,0,1.4470301418439715,0.9864128746271535,GATA3
GO_Biological_Process_2023,Axonemal Dynein Complex Assembly (GO:0070286),1/37,0.505766112374945,0.6385378325041828,0,0,1.4470301418439715,0.9864128746271535,NISCH
GO_Biological_Process_2023,Calcium Ion Import Across Plasma Membrane (GO:0098703),1/37,0.505766112374945,0.6385378325041828,0,0,1.4470301418439715,0.9864128746271535,SCN3A
GO_Biological_Process_2023,Regulation Of Vascular Associated Smooth Muscle Cell Proliferation (GO:1904705),1/37,0.505766112374945,0.6385378325041828,0,0,1.4470301418439715,0.9864128746271535,BMPR1A
GO_Biological_Process_2023,Mitochondrion Disassembly (GO:0061726),1/37,0.505766112374945,0.6385378325041828,0,0,1.4470301418439715,0.9864128746271535,FUNDC2
GO_Biological_Process_2023,Muscle Cell Differentiation (GO:0042692),1/37,0.505766112374945,0.6385378325041828,0,0,1.4470301418439715,0.9864128746271535,TBX18
GO_Biological_Process_2023,Muscle Tissue Development (GO:0060537),1/37,0.505766112374945,0.6385378325041828,0,0,1.4470301418439715,0.9864128746271535,PGM5
GO_Biological_Process_2023,Positive Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046427),1/37,0.505766112374945,0.6385378325041828,0,0,1.4470301418439715,0.9864128746271535,LEP
GO_Biological_Process_2023,Positive Regulation Of Receptor Signaling Pathway Via STAT (GO:1904894),1/37,0.505766112374945,0.6385378325041828,0,0,1.4470301418439715,0.9864128746271535,LEP
GO_Biological_Process_2023,Positive Regulation Of Signaling (GO:0023056),1/37,0.505766112374945,0.6385378325041828,0,0,1.4470301418439715,0.9864128746271535,GATA3
GO_Biological_Process_2023,Endomembrane System Organization (GO:0010256),4/196,0.5068011844954077,0.6394342077629678,0,0,1.085288203753351,0.7376014690546573,RAB1A;CSNK1A1;RAB22A;LMNB1
GO_Biological_Process_2023,Regulation Of Phosphatidylinositol 3-Kinase Signaling (GO:0014066),2/90,0.5082074192911875,0.6407974318883114,0,0,1.1839393939393938,0.8013678589528453,LEP;RAPGEF3
GO_Biological_Process_2023,Vesicle-Mediated Transport (GO:0016192),8/411,0.5133690627209017,0.6416726047178642,0,0,1.0339795705649364,0.6894164996726903,RAB10;ARF4;RAB1A;PRKCI;SCARA5;RHOJ;M6PR;RAB22A
GO_Biological_Process_2023,Positive Regulation Of MAP Kinase Activity (GO:0043406),2/91,0.514101546990862,0.6416726047178642,0,0,1.1705767790262172,0.7788250818051016,ERBB2;EZH2
GO_Biological_Process_2023,Positive Regulation Of Binding (GO:0051099),2/91,0.514101546990862,0.6416726047178642,0,0,1.1705767790262172,0.7788250818051016,CLDN5;CDT1
GO_Biological_Process_2023,rRNA Metabolic Process (GO:0016072),2/91,0.514101546990862,0.6416726047178642,0,0,1.1705767790262172,0.7788250818051016,NOLC1;MAPT
GO_Biological_Process_2023,Regulation Of Actin Cytoskeleton Organization (GO:0032956),2/91,0.514101546990862,0.6416726047178642,0,0,1.1705767790262172,0.7788250818051016,EZR;RAPGEF3
GO_Biological_Process_2023,RNA 3'-End Processing (GO:0031123),1/38,0.5150996659123068,0.6416726047178642,0,0,1.4078493387004023,0.9339600304329496,CPSF6
GO_Biological_Process_2023,Regulation Of Intracellular Transport (GO:0032386),1/38,0.5150996659123068,0.6416726047178642,0,0,1.4078493387004023,0.9339600304329496,SPAG5
GO_Biological_Process_2023,Regulation Of Neurotransmitter Secretion (GO:0046928),1/38,0.5150996659123068,0.6416726047178642,0,0,1.4078493387004023,0.9339600304329496,MCTP2
GO_Biological_Process_2023,Regulation Of Protein Import Into Nucleus (GO:0042306),1/38,0.5150996659123068,0.6416726047178642,0,0,1.4078493387004023,0.9339600304329496,ECT2
GO_Biological_Process_2023,Regulation Of Telomere Maintenance (GO:0032204),1/38,0.5150996659123068,0.6416726047178642,0,0,1.4078493387004023,0.9339600304329496,SMC6
GO_Biological_Process_2023,Response To Transforming Growth Factor Beta (GO:0071559),1/38,0.5150996659123068,0.6416726047178642,0,0,1.4078493387004023,0.9339600304329496,PDE2A
GO_Biological_Process_2023,Establishment Of Protein Localization To Plasma Membrane (GO:0061951),1/38,0.5150996659123068,0.6416726047178642,0,0,1.4078493387004023,0.9339600304329496,RAB10
GO_Biological_Process_2023,Heart Looping (GO:0001947),1/38,0.5150996659123068,0.6416726047178642,0,0,1.4078493387004023,0.9339600304329496,STIL
GO_Biological_Process_2023,Import Into Cell (GO:0098657),1/38,0.5150996659123068,0.6416726047178642,0,0,1.4078493387004023,0.9339600304329496,SLC7A5
